"","AU","AF","TI","SO","LA","DE","ID","Z9","U1","U2","PU","PY","DI","WC","ANIMAL","FMRI_AB","JOUR","IF"
"951","Zhang, L; Chen, M; Lin, CD; Szucs, D","Zhang, Li; Chen, Min; Lin, Chongde; Szucs, Denes","Flexible and unique representations of two-digit decimals","ACTA PSYCHOLOGICA","English","Two-digit decimals; Parallel and sequential processing; Distance effect; Numerical cognition; Magnitude representation","MENTAL NUMBER LINE; INFORMATION; DIGIT; RANGE; ORDER; TASK",2,0,11,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.06.002","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"952","Rinaldi, L; Di Luca, S; Henik, A; Girelli, L","Rinaldi, Luca; Di Luca, Samuel; Henik, Avishai; Girelli, Luisa","Reading direction shifts visuospatial attention: An Interactive Account of attentional biases","ACTA PSYCHOLOGICA","English","Cancellation task; Line bisection task; Reading habits; Hemispheric specialization; Visuospatial attention","VIEWING PERCEPTUAL ASYMMETRIES; LINE-BISECTION; VISUAL-SEARCH; CANCELLATION TASKS; SPATIAL ATTENTION; NEGLECT; HABITS; HANDEDNESS; REPRESENTATION; PERFORMANCE",26,0,17,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.05.018","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"953","D'Mello, S; Graesser, A","D'Mello, Sidney; Graesser, Art","Confusion and its dynamics during device comprehension with breakdown scenarios","ACTA PSYCHOLOGICA","English","Confusion; Cognitive disequilibrium; Emotions and learning","COGNITIVE-AFFECTIVE STATES; COHEN 2003; MENTAL MODELS; EMOTIONS; ROZIN; ARCHITECTURE; EXPERIENCE; QUESTIONS; APPRAISAL; FRAMEWORK",15,0,9,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.06.005","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"954","Bianchi, I; Savardi, U; Burro, R; Martelli, MF","Bianchi, Ivana; Savardi, Ugo; Burro, Roberto; Martelli, Maria Francesca","Doing the opposite to what another person is doing","ACTA PSYCHOLOGICA","English","Imitation; Opposition; Gestures recognition; Gestures production; Egocentric space; Allocentric space","MIRROR-IMAGE; SPATIAL RELATIONS; MOTOR SKILL; GRASP REPRESENTATIONS; MOVEMENT SEQUENCES; HUMAN BRAIN; IMITATION; INFANTS; FMRI; BODY",7,0,17,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.06.003","Psychology, Experimental",FALSE,TRUE,"ACTA_PSYC",2.248
"955","Cicerale, A; Ambron, E; Lingnau, A; Rumiati, RI","Cicerale, Alessandro; Ambron, Elisabetta; Lingnau, Angelika; Rumiati, Raffaella I.","A kinematic analysis of age-related changes in grasping to use and grasping to move common objects","ACTA PSYCHOLOGICA","English","Motor Processes; Gerontology","OPTIC ATAXIA; OLDER-ADULTS; PERIPHERAL-VISION; AIMING MOVEMENTS; CORTICAL SYSTEMS; LIMB APRAXIA; PREHENSION; HAND; KNOWLEDGE; INFORMATION",7,0,13,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.06.004","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"956","van Loon, MH; de Bruin, ABH; van Gog, T; van Merrienboer, JJG; Dunlosky, J","van Loon, Mariette H.; de Bruin, Anique B. H.; van Gog, Tamara; van Merrienboer, Jeroen J. G.; Dunlosky, John","Can students evaluate their understanding of cause-and-effect relations? The effects of diagram completion on monitoring accuracy","ACTA PSYCHOLOGICA","English","Monitoring; Regulation; Diagram; Causal relations; Adolescents","IMPROVE METACOMPREHENSION ACCURACY; SELF-REGULATION; READING-COMPREHENSION; PROCESSING SPEED; JUDGMENTS; TEXT; MEMORY; PERFORMANCE; MODEL; TIME",10,0,14,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.06.007","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"957","Meinhardt-Injac, B; Persike, M; Meinhardt, G","Meinhardt-Injac, Bozana; Persike, Malte; Meinhardt, Guenter","Holistic processing and reliance on global viewing strategies in older adults' face perception","ACTA PSYCHOLOGICA","English","Face perception; Object perception; Aging; Holistic processing; Internal and external features","UNFAMILIAR FACES; EXTERNAL FEATURES; INTERNAL FEATURES; TIME-COURSE; AGE-DIFFERENCES; RECOGNITION; COGNITION; INVERSION; MEMORY; CONTEXT",10,1,16,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.06.001","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"958","Horry, R; Colton, LM; Williamson, P","Horry, Ruth; Colton, Lisa-Marie; Williamson, Paul","Confidence-accuracy resolution in the misinformation paradigm is influenced by the availability of source cues","ACTA PSYCHOLOGICA","English","Misinformation effect; Confidence; Resolution; Metacognition; Source monitoring","MISLEADING POSTEVENT INFORMATION; SELF-ADMINISTERED INTERVIEW; INDIVIDUAL-DIFFERENCES; IMAGINATION INFLATION; MEMORY IMPAIRMENT; EYEWITNESS SUGGESTIBILITY; RECOGNITION MEMORY; STRENGTH; EVENT; PERFORMANCE",3,0,39,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.06.006","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"959","Gerger, G; Leder, H; Kremer, A","Gerger, Gernot; Leder, Helmut; Kremer, Alexandra","Context effects on emotional and aesthetic evaluations of artworks and IAPS pictures","ACTA PSYCHOLOGICA","English","Art; IAPS; Facial EMG; Context effects; Aesthetic; Emotion","PSYCHICAL DISTANCE; MUSIC CORRELATE; NEGATIVITY BIAS; ART EXPERTISE; BRAIN-REGIONS; EMG ACTIVITY; APPRAISAL; RESPONSES; EXPERIENCE; FICTION",27,3,67,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.06.008","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"960","Schmitz, F; Voss, A","Schmitz, Florian; Voss, Andreas","Components of task switching: A closer look at task switching and cue switching","ACTA PSYCHOLOGICA","English","Task switching; Cue switching; Reconfiguration; Inertia; Repetition priming; Diffusion model","DIFFUSION-MODEL ANALYSIS; SIMPLE COGNITIVE TASKS; INDIVIDUAL-DIFFERENCES; 2-CHOICE DECISIONS; CLEVER HOMUNCULUS; MEMORY RETRIEVAL; WORKING-MEMORY; RESPONSE-TIME; SET SELECTION; RECONFIGURATION",8,4,19,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.06.009","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"961","Navarra, J; Soto-Faraco, S; Spence, C","Navarra, Jordi; Soto-Faraco, Salvador; Spence, Charles","Discriminating speech rhythms in audition, vision, and touch","ACTA PSYCHOLOGICA","English","Speech rhythm; Speechreading; Audition; Vision; Touch; Discrimination","VOICE FUNDAMENTAL-FREQUENCY; HUMAN AUDITORY-CORTEX; TEMPORAL RATE PERCEPTION; LANGUAGE DISCRIMINATION; VISUAL SPEECH; HEARING LIPS; INFORMATION; ACTIVATION; SOUNDS; INTEGRATION",4,0,10,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.05.021","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"962","Chetverikov, A; Filippova, M","Chetverikov, Andrey; Filippova, Margarita","How to tell a wife from a hat: Affective feedback in perceptual categorization","ACTA PSYCHOLOGICA","English","Perceptual hypotheses; Categorization; Gestalt; Ambiguity; Errors; Affective feedback","NEGATIVE AFFECT; CONFIDENCE JUDGMENTS; FLUENCY; PLEASURE; MECHANISMS; VALENCE; MEMORY; BRAIN; MODEL; SENSE",7,5,10,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.06.012","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"963","Hoskin, R; Hunter, MD; Woodruff, PWR","Hoskin, Robert; Hunter, M. D.; Woodruff, P. W. R.","Stress improves selective attention towards emotionally neutral left ear stimuli","ACTA PSYCHOLOGICA","English","Stress; Anxiety; Auditory oddball; Gender; Selective attention; Auditory perception","TRAIT ANXIETY; PSYCHOLOGICAL STRESS; GENDER-DIFFERENCES; SEX-DIFFERENCES; DISTRACTION; PERCEPTION; ASYMMETRY; COGNITION; CAPTURE; THREAT",2,0,11,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.06.010","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"964","Siu, NYF; Lam, HHY; Le, JJY; Przepiorka, AM","Siu, Nicolson Y. F.; Lam, Heidi H. Y.; Le, Jacqueline J. Y.; Przepiorka, Aneta M.","Time perception and time perspective differences between adolescents and adults","ACTA PSYCHOLOGICA","English","Time perception; Time perspective; Time discrimination task; Time reproduction task; Age differences","AGE-RELATED-CHANGES; WORKING-MEMORY; DURATION JUDGMENTS; COGNITIVE DECLINE; RISK-TAKING; CHILDREN; ATTENTION; FUTURE; BEHAVIOR; TASK",8,1,32,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.06.013","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"965","Huestegge, L; Koch, I","Huestegge, Lynn; Koch, Iring","When two actions are easier than one: How inhibitory control demands affect response processing","ACTA PSYCHOLOGICA","English","Dual-response benefits; Executive control; Eye movements; Saccade inhibition; Gap effect; Dual-task performance","DUAL-TASK INTERFERENCE; REFRACTORY PERIOD PARADIGM; PERFORMANCE; BOTTLENECK; MODEL; COMPATIBILITY; ATTENTION; LATENT",4,1,9,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.001","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"966","Allen, RJ; Schaefer, A; Falcon, T","Allen, Richard J.; Schaefer, Alexandre; Falcon, Thomas","Recollecting positive and negative autobiographical memories disrupts working memory","ACTA PSYCHOLOGICA","English","Emotion; Working memory; Autobiographical memory; Cognitive control","COGNITIVE CONTROL; EXECUTIVE FUNCTION; TASK-PERFORMANCE; EMOTION; MOOD; DEPRESSION; ANXIETY; STATES; DISTRACTIBILITY; PERSEVERATION",3,0,39,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.003","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"980","Song, SB; Cohen, L","Song, Sunbin; Cohen, Leonardo","Impact of conscious intent on chunking during motor learning","LEARNING & MEMORY","English","","REACTION-TIME TASKS; SLEEP; CONSOLIDATION; SEQUENCES; PATTERNS; EXPLICIT; SKILL; AWARENESS",6,0,10,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",2014,"10.1101/lm.035824.114","Neurosciences; Psychology, Experimental",FALSE,FALSE,"LEARNING_AND_MEMORY",3.657
"981","Santoyo-Zedillo, M; Rodriguez-Ortiz, CJ; Chavez-Marchetta, G; Bermudez-Rattoni, F; Balderas, I","Santoyo-Zedillo, Marianela; Rodriguez-Ortiz, Carlos J.; Chavez-Marchetta, Gianfranco; Bermudez-Rattoni, Federico; Balderas, Israela","Retrieval is not necessary to trigger reconsolidation of object recognition memory in the perirhinal cortex","LEARNING & MEMORY","English","","GLUTAMATE RECEPTORS; TASTE-AVERSION; NMDA RECEPTORS; AMPA RECEPTORS; CONSOLIDATION; DISSOCIATION; INVOLVEMENT; HIPPOCAMPUS; EXTINCTION",10,0,2,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",2014,"10.1101/lm.035428.114","Neurosciences; Psychology, Experimental",FALSE,FALSE,"LEARNING_AND_MEMORY",3.657
"982","Fortress, AM; Kim, J; Poole, RL; Gould, TJ; Frick, KM","Fortress, Ashley M.; Kim, Jaekyoon; Poole, Rachel L.; Gould, Thomas J.; Frick, Karyn M.","17 beta-Estradiol regulates histone alterations associated with memory consolidation and increases Bdnf promoter acetylation in middle-aged female mice","LEARNING & MEMORY","English","","ELEMENT-BINDING PROTEIN; LONG-TERM-MEMORY; ESTRADIOL-INDUCED ENHANCEMENT; OVARIAN HORMONE DEPRIVATION; POTENTIAL INITIATION MECHANISM; ESTROGEN-RECEPTOR-ALPHA; NEUROTROPHIC FACTOR; OBJECT RECOGNITION; RESPONSE ELEMENT; HIPPOCAMPAL-NEURONS",14,1,7,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",2014,"10.1101/lm.034033.113","Neurosciences; Psychology, Experimental",FALSE,FALSE,"LEARNING_AND_MEMORY",3.657
"984","Fustinana, MS; de la Fuente, V; Federman, N; Freudenthal, R; Romano, A","Sol Fustinana, Maria; de la Fuente, Veronica; Federman, Noel; Freudenthal, Ramiro; Romano, Arturo","Protein degradation by ubiquitin-proteasome system in formation and labilization of contextual conditioning memory","LEARNING & MEMORY","English","","LONG-TERM-MEMORY; NF-KAPPA-B; NMDA RECEPTOR ANTAGONISTS; CRAB CHASMAGNATHUS; TRANSCRIPTION FACTOR; FEAR MEMORIES; CAENORHABDITIS-ELEGANS; GLUTAMATE RECEPTORS; SYNAPTIC PLASTICITY; RETROGRADE-AMNESIA",14,0,10,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",2014,"10.1101/lm.035998.114","Neurosciences; Psychology, Experimental",FALSE,FALSE,"LEARNING_AND_MEMORY",3.657
"986","Alber, J; Della Sala, S; Dewar, M","Alber, Jessica; Della Sala, Sergio; Dewar, Michaela","Minimizing Interference With Early Consolidation Boosts 7-Day Retention in Amnesic Patients","NEUROPSYCHOLOGY","English","amnesia; interference; long-term memory; memory consolidation","MILD COGNITIVE IMPAIRMENT; ALZHEIMERS ASSOCIATION WORKGROUPS; TRANSIENT EPILEPTIC AMNESIA; LONG-TERM-MEMORY; RETROACTIVE INTERFERENCE; DIAGNOSTIC GUIDELINES; ANTEROGRADE AMNESIA; NATIONAL INSTITUTE; PROSE RECALL; DEMENTIA",5,1,14,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000091","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
"987","Laczo, J; Andel, R; Vyhnalek, M; Vlcek, K; Nedelska, Z; Matoska, V; Gazova, I; Mokrisova, I; Sheardova, K; Hort, J","Laczo, Jan; Andel, Ross; Vyhnalek, Martin; Vlcek, Kamil; Nedelska, Zuzana; Matoska, Vaclav; Gazova, Ivana; Mokrisova, Ivana; Sheardova, Katerina; Hort, Jakub","APOE and Spatial Navigation in Amnestic MCI: Results From a Computer-Based Test","NEUROPSYCHOLOGY","English","mild cognitive impairment; apolipoprotein E; hippocampus; Hidden Goal Task; neuropsychology","MILD COGNITIVE IMPAIRMENT; UNILATERAL TEMPORAL LOBECTOMY; MORRIS WATER MAZE; ALZHEIMERS-DISEASE; APOLIPOPROTEIN-E; VIRTUAL-REALITY; HUMAN ANALOG; MEMORY; HIPPOCAMPAL; BRAIN",7,2,9,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000072","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
"988","Green, JL; Weston, T; Wiseheart, M; Rosenbaum, RS","Green, Janet L.; Weston, Tina; Wiseheart, Melody; Rosenbaum, R. Shayna","Long-Term Spacing Effect Benefits in Developmental Amnesia: Case Experiments in Rehabilitation","NEUROPSYCHOLOGY","English","spacing effect; developmental amnesia; episodic memory; hippocampus","DISTRIBUTED PRACTICE; ALZHEIMERS-DISEASE; FREE-RECALL; MEMORY; REPETITIONS; RECOGNITION; RETENTION; RETRIEVAL; LAG; INDIVIDUALS",3,1,10,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000070","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
"989","Shaked, D; Farrell, M; Huey, E; Metcalfe, J; Cines, S; Karlawish, J; Sullo, E; Cosentino, S","Shaked, Danielle; Farrell, Meagan; Huey, Edward; Metcalfe, Janet; Cines, Sarah; Karlawish, Jason; Sullo, Elizabeth; Cosentino, Stephanie","Cognitive Correlates of Metamemory in Alzheimer's Disease","NEUROPSYCHOLOGY","English","metamemory; cognition; Alzheimer's disease; anosognosia; awareness","OF-KNOWING ACCURACY; FRONTOTEMPORAL DEMENTIA; EPISODIC MEMORY; BEHAVIORAL VARIANT; PREFRONTAL CORTEX; LEARNING TEST; ANOSOGNOSIA; AWARENESS; IMPAIRMENT; SELF",4,0,11,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000078","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
"990","Salvato, G; Sedda, A; Bottini, G","Salvato, Gerardo; Sedda, Anna; Bottini, Gabriella","In Search of the Disappeared Half of It: 35 Years of Studies on Representational Neglect","NEUROPSYCHOLOGY","English","representational neglect; imaginal neglect; imagery neglect; attention; working memory; mental imagery","MENTAL NUMBER LINE; VISUOSPATIAL WORKING-MEMORY; BRAIN-DAMAGED PATIENTS; SPATIAL NEGLECT; UNILATERAL NEGLECT; VISUAL-IMAGERY; ORIENTING ATTENTION; IMAGINAL NEGLECT; EXTRAPERSONAL NEGLECT; DOUBLE DISSOCIATION",11,0,10,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000062","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
"991","Smeets, SMJ; Ponds, RWHM; Gregorio, GW; Pouwels, CGJG; Visscher, AJ; Winkens, I; van Heugten, CM","Smeets, Sanne M. J.; Ponds, Rudolf W. H. M.; Gregorio, Gisela Wolters; Pouwels, Climmy G. J. G.; Visscher, Ada J.; Winkens, Ieke; van Heugten, Caroline M.","Impaired Awareness of Deficits in Individuals With Neuropsychiatric Symptoms After Acquired Brain Injury: Associations With Treatment Motivation and Depressive Symptoms","NEUROPSYCHOLOGY","English","awareness; brain injuries; neuropsychiatry; depression; treatment motivation","SELF-AWARENESS; REHABILITATION; INVENTORY; QUESTIONNAIRE; ADJUSTMENT; VALIDITY; SEQUELAE; STROKE; ADULTS",6,0,10,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000068","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
"992","Lindner, OC; Phillips, B; McCabe, MG; Mayes, A; Wearden, A; Varese, F; Talmi, D","Lindner, Oana C.; Phillips, Bob; McCabe, Martin G.; Mayes, Andrew; Wearden, Alison; Varese, Filippo; Talmi, Deborah","A Meta-Analysis of Cognitive Impairment Following Adult Cancer Chemotherapy","NEUROPSYCHOLOGY","English","cancer; chemotherapy; impairment; neuropsychology; chemo-brain","BREAST-CANCER; ADJUVANT CHEMOTHERAPY; SYSTEMIC CHEMOTHERAPY; SURVIVORS; TESTS; BIAS; PUBLICATION; PREVALENCE; IMPACT; WOMEN",19,1,19,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000064","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
"993","Filoteo, JV; Paul, EJ; Ashby, FG; Frank, GKW; Helie, S; Rockwell, R; Bischoff-Grethe, A; Wierenga, C; Kaye, WH","Filoteo, J. Vincent; Paul, Erick J.; Ashby, F. Gregory; Frank, Guido K. W.; Helie, Sebastien; Rockwell, Roxanne; Bischoff-Grethe, Amanda; Wierenga, Christina; Kaye, Walter H.","Simulating Category Learning and Set Shifting Deficits in Patients Weight-Restored From Anorexia Nervosa","NEUROPSYCHOLOGY","English","anorexia nervosa; eating disorder; cognitive; set shifting; COVIS","COGNITIVE-BEHAVIORAL FLEXIBILITY; EATING-DISORDERS; PARKINSONS-DISEASE; CENTRAL COHERENCE; BULIMIA-NERVOSA; NEUROPSYCHOLOGICAL THEORY; POSITIVE AFFECT; BASAL GANGLIA; DOPAMINE; REWARD",8,0,11,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000055","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
"994","Hill, CM; Dimitriou, D; Baya, A; Webster, R; Gavlak-Dingle, J; Lesperance, V; Heathcote, K; Bucks, RS","Hill, Catherine M.; Dimitriou, Dagmara; Baya, Ana; Webster, Rebecca; Gavlak-Dingle, Johanna; Lesperance, Veline; Heathcote, Kate; Bucks, Romola S.","Cognitive Performance in High-Altitude Andean Residents Compared With Low-Altitude Populations: From Childhood to Older Age","NEUROPSYCHOLOGY","English","high altitude; neurocognition; lifespan; hypoxia; chronic mountain sickness","CHRONIC MOUNTAIN-SICKNESS; OXIDATIVE STRESS; CHRONIC HYPOXIA; GINKGO-BILOBA; BRAIN; ADMIXTURE; DISEASE; MEMORY; DISPARITIES; ADAPTATION",4,0,15,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000065","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
"995","Lithfous, S; Dufour, A; Blanc, F; Despres, O","Lithfous, Segolene; Dufour, Andre; Blanc, Frederic; Despres, Olivier","Allocentric but Not Egocentric Orientation Is Impaired During Normal Aging: An ERP Study","NEUROPSYCHOLOGY","English","allocentric spatial frame; aging; spatial navigation; spatial attention; ERP","MILD COGNITIVE IMPAIRMENT; DOWN SUPPRESSION DEFICIT; EVENT-RELATED POTENTIALS; SPATIAL NAVIGATION; AGE-DIFFERENCES; PLACE NAVIGATION; MEMORY; ATTENTION; NEGLECT",6,0,15,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000084","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
"996","Palermo, L; Di Vita, A; Piccardi, L; Traballesi, M; Guariglia, C","Palermo, Liana; Di Vita, Antonella; Piccardi, Laura; Traballesi, Marco; Guariglia, Cecilia","Bottom-Up and Top-Down Processes in Body Representation: A Study of Brain-Damaged and Amputee Patients","NEUROPSYCHOLOGY","English","body representation; personal neglect; lower limb amputees","IMAGE DISTORTIONS; TEST SCORE; CORTEX; DISSOCIATION; RECOGNITION; KNOWLEDGE; MULTIPLE; NEGLECT; SCHEMA; SPACE",7,0,8,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000086","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
"997","Squeglia, LM; Jacobus, J; Nguyen-Louie, TT; Tapert, SF","Squeglia, Lindsay M.; Jacobus, Joanna; Nguyen-Louie, Tam T.; Tapert, Susan F.","Inhibition During Early Adolescence Predicts Alcohol and Marijuana Use by Late Adolescence","NEUROPSYCHOLOGY","English","adolescence; alcohol; cannabis; inhibition; neuropsychological functioning","SUBSTANCE USE DISORDER; RESPONSE-INHIBITION; WORKING-MEMORY; YOUNG ADULTHOOD; HEAVY DRINKING; DRUG-USE; NEUROBEHAVIOR DISINHIBITION; DECISION-MAKING; IMPULSIVITY; CHILDREN",21,3,24,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000083","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
"998","Robinson, KE; Pearson, MM; Cannistraci, CJ; Anderson, AW; Kuttesch, JF; Wymer, K; Smith, SE; Compas, BE","Robinson, Kristen E.; Pearson, Matthew M.; Cannistraci, Christopher J.; Anderson, Adam W.; Kuttesch, John F., Jr.; Wymer, Kevin; Smith, Samantha E.; Compas, Bruce E.","Neuroimaging of Executive Function in Survivors of Pediatric Brain Tumors and Healthy Controls","NEUROPSYCHOLOGY","English","brain tumor; children; fMRI; late effects; working memory","COGNITIVE REMEDIATION PROGRAM; WORKING-MEMORY; CHILDHOOD-CANCER; RESPONSE-INHIBITION; POSTERIOR-FOSSA; ONCOLOGY-GROUP; CHILDREN; LEUKEMIA; FMRI; IDENTIFICATION",10,1,18,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000077","Psychology, Clinical; Neurosciences; Psychology",FALSE,TRUE,"NEUROPSYCHOLOGY",3.269
"999","McDonald, S; Gowland, A; Randall, R; Fisher, A; Osborne-Crowley, K; Honan, C","McDonald, Skye; Gowland, Alison; Randall, Rebekah; Fisher, Alana; Osborne-Crowley, Katie; Honan, Cynthia","Cognitive Factors Underpinning Poor Expressive Communication Skills After Traumatic Brain Injury: Theory of Mind or Executive Function?","NEUROPSYCHOLOGY","English","traumatic brain injury; communication; theory of mind; executive function","CLOSED-HEAD-INJURY; PRAGMATIC LANGUAGE-SKILLS; MEDIAL PREFRONTAL CORTEX; SOCIAL COGNITION; FOLLOW-UP; EMOTION RECOGNITION; PERSPECTIVE-TAKING; VERBAL IMPAIRMENT; ECOLOGICAL VALIDITY; CLINICAL TOOL",19,9,45,"AMER PSYCHOLOGICAL ASSOC",2014,"10.1037/neu0000089","Psychology, Clinical; Neurosciences; Psychology",FALSE,FALSE,"NEUROPSYCHOLOGY",3.269
